53.3	  10.5407
53.4	  10.5366
53.5	  10.5325
53.6	  10.5285
53.7	  10.5244
53.8	  10.5204
53.9	  10.5163
54	  10.5122
54.1	  10.5082
54.2	  10.5041
54.3	  10.5001
54.4	  10.496
54.5	  10.4919
54.6	  10.4879
54.7	  10.4838
54.8	  10.4797
54.9	  10.4757
55	  10.4716
55.1	  10.4676
55.2	  10.4635
55.3	  10.4594
55.4	  10.4554
55.5	  10.4513
55.6	  10.4473
55.7	  10.4432
55.8	  10.4391
55.9	  10.4351
56	  10.431
56.1	  10.4269
56.2	  10.4229
56.3	  10.4188
56.4	  10.4148
56.5	  10.4107
56.6	  10.4066
56.7	  10.4026
56.8	  10.3985
56.9	  10.3945
57	  10.3904
57.1	  10.3863
57.2	  10.3823
57.3	  10.3782
57.4	  10.3741
57.5	  10.3701
57.6	  10.366
57.7	  10.362
57.8	  10.3579
57.9	  10.3538
58	  10.3498
58.1	  10.3457
58.2	  10.3417
58.3	  10.3376
58.4	  10.3335
58.5	  10.3295
58.6	  10.3254
58.7	  10.3213
58.8	  10.3173
58.9	  10.3132
59	  10.3092
59.1	  10.3051
59.2	  10.301
59.3	  10.297
59.4	  10.2929
59.5	  10.2889
59.6	  10.2848
59.7	  10.2807
59.8	  10.2767
59.9	  10.2726
60	  10.2685
60.1	  10.2645
60.2	  10.2604
60.3	  10.2564
60.4	  10.2523
60.5	  10.2482
60.6	  10.2442
60.7	  10.2401
60.8	  10.2361
60.9	  10.232
61	  10.2279
61.1	  10.2239
61.2	  10.2198
61.3	  10.2157
61.4	  10.2117
61.5	  10.2076
61.6	  10.2036
61.7	  10.1995
61.8	  10.1954
61.9	  10.1914
62	  10.1873
62.1	  10.1833
62.2	  10.1792
62.3	  10.1751
62.4	  10.1711
62.5	  10.167
62.6	  10.1629
62.7	  10.1589
62.8	  10.1548
62.9	  10.1508
63	  10.1467
63.1	  10.1426
63.2	  10.1386
63.3	  10.1345
63.4	  10.1305
63.5	  10.1264
63.6	  10.1223
63.7	  10.1183
63.8	  10.1142
63.9	  10.1102
64	  10.1061
64.1	  10.102
64.2	  10.098
64.3	  10.0939
64.4	  10.0898
64.5	  10.0858
64.6	  10.0817
64.7	  10.0777
64.8	  10.0736
64.9	  10.0695
65	  10.0655
65.1	  10.0614
65.2	  10.0574
65.3	  10.0533
65.4	  10.0492
65.5	  10.0452
65.6	  10.0411
65.7	  10.037
65.8	  10.033
65.9	  10.0289
66	  10.0249
66.1	  10.0208
66.2	  10.0167
66.3	  10.0127
66.4	  10.0086
66.5	  10.0046
66.6	  10.0005
66.7	  9.99643
66.8	  9.99237
66.9	  9.98831
67	  9.98425
67.1	  9.98018
67.2	  9.97612
67.3	  9.97206
67.4	  9.968
67.5	  9.96394
67.6	  9.95988
67.7	  9.95582
67.8	  9.95175
67.9	  9.94769
68	  9.94363
68.1	  9.93957
68.2	  9.93551
68.3	  9.93145
68.4	  9.92739
68.5	  9.92332
68.6	  9.91926
68.7	  9.9152
68.8	  9.91114
68.9	  9.90708
69	  9.90302
69.1	  9.89895
69.2	  9.89489
69.3	  9.89083
69.4	  9.88677
69.5	  9.88271
69.6	  9.87865
69.7	  9.87459
69.8	  9.87052
69.9	  9.86646
70	  9.8624
70.1	  9.85834
70.2	  9.85428
70.3	  9.85022
70.4	  9.84616
70.5	  9.84209
70.6	  9.83803
70.7	  9.83397
70.8	  9.82991
70.9	  9.82585
71	  9.82179
71.1	  9.81773
71.2	  9.81366
71.3	  9.8096
71.4	  9.80554
71.5	  9.80148
71.6	  9.79742
71.7	  9.79336
71.8	  9.7893
71.9	  9.78523
72	  9.78117
72.1	  9.77711
72.2	  9.77305
72.3	  9.76899
72.4	  9.76493
72.5	  9.76087
72.6	  9.7568
72.7	  9.75274
72.8	  9.74868
72.9	  9.74462
73	  9.74056
73.1	  9.7365
73.2	  9.73244
73.3	  9.72837
73.4	  9.72431
73.5	  9.72025
73.6	  9.71619
73.7	  9.71213
73.8	  9.70807
73.9	  9.704
74	  9.69994
74.1	  9.69588
74.2	  9.69182
74.3	  9.68776
74.4	  9.6837
74.5	  9.67964
74.6	  9.67557
74.7	  9.67151
74.8	  9.66745
74.9	  9.66339
75	  9.65933
75.1	  9.65527
75.2	  9.65121
75.3	  9.64714
75.4	  9.64308
75.5	  9.63902
75.6	  9.63496
75.7	  9.6309
75.8	  9.62684
75.9	  9.62278
76	  9.61871
76.1	  9.61465
